transcript_id,ERR5060645,ERR5060646
transcript:Os06t0695001-00,0,0
transcript:Os09t0266600-01,170,258
transcript:Os07t0454700-01,470,497
transcript:Os11t0529833-00,0,0
transcript:Os08t0183900-01,159,213
transcript:Os02t0118400-01,361,597
transcript:ENSRNA049474354-T1,0,1
transcript:Os06t0687700-01,2196,3080
transcript:Os02t0118400-02,290,212
transcript:Os02t0634700-01,371,809
transcript:Os08t0178700-01,574,914
transcript:Os02t0634700-02,91,0
transcript:Os03t0663500-00,54,70
transcript:Os02t0797700-01,4886,7593
transcript:Os02t0787800-01,1579,2516
transcript:Os11t0479300-01,2223,2686
transcript:Os02t0211200-01,7,12
transcript:Os01t0500500-01,1908,2993
transcript:Os07t0100300-01,137,206
transcript:Os06t0119300-01,0,0
transcript:Os10t0332733-00,0,0
transcript:Os11t0211800-01,11158,23361
transcript:Os01t0607200-01,423,708
transcript:Os02t0463401-00,1033,2429
transcript:Os01t0607200-02,932,1119
transcript:Os12t0628500-01,3432,4785
transcript:Os03t0216500-00,5,7
transcript:Os07t0634000-00,24,38
transcript:ENSRNA049474253-T1,0,1
transcript:Os06t0506200-01,209,237
transcript:Os11t0594900-00,2,6
transcript:Os03t0758000-01,209,318
transcript:Os05t0508500-01,822,1119
transcript:Os02t0606800-01,419,725
transcript:Os01t0894700-01,241,176
transcript:Os02t0680700-01,597,1186
transcript:Os05t0182900-01,544,966
transcript:Os03t0185950-00,3,19
transcript:Os03t0417900-01,1913,2452
transcript:Os10t0438500-01,126,81
transcript:Os09t0115900-02,2,3
transcript:Os01t0887550-00,2,0
transcript:Os05t0200700-01,0,3
transcript:Os03t0165266-00,114,140
transcript:Os01t0727200-00,19,23
transcript:Os08t0383250-01,217,251
transcript:Os11t0161800-00,130,290
transcript:Os08t0226600-02,134,220
transcript:Os08t0538000-01,2376,2716
transcript:Os03t0194400-01,617,786
transcript:Os01t0957000-03,2229,4433
transcript:Os03t0176200-00,18,33
transcript:Os02t0125700-01,1495,2384
transcript:Os02t0664050-00,5,7
transcript:Os01t0231000-02,0,0
transcript:Os01t0973200-00,53,145
transcript:Os02t0583500-00,4,0
transcript:Os08t0423850-00,0,0
transcript:Os07t0408700-02,3292,3384
transcript:Os10t0344000-01,24,150
transcript:Os11t0270201-00,0,0
transcript:Os11t0102700-01,301,799
transcript:Os09t0407300-01,290,181
transcript:Os09t0407300-02,250,849
transcript:Os03t0792050-00,12,13
transcript:Os12t0612100-02,904,888
transcript:Os11t0306300-01,0,0
transcript:Os05t0156500-01,5070,5328
transcript:Os09t0482681-00,0,8
transcript:Os05t0521900-00,209,355
transcript:Os05t0126200-01,938,934
transcript:Os03t0321000-01,1241,2389
transcript:Os09t0365000-00,157,233
transcript:Os02t0507100-01,7,15
transcript:Os02t0646500-01,0,0
transcript:Os12t0605200-01,310,298
transcript:Os06t0247500-01,5807,12392
transcript:Os04t0550500-01,126,38
transcript:Os03t0391100-00,6,0
transcript:Os04t0550500-03,58,53
transcript:Os08t0486200-01,2256,2815
transcript:Os04t0550500-05,95,306
transcript:Os03t0602500-01,172,139
transcript:Os08t0382400-03,1,1
transcript:Os05t0389900-01,60,93
transcript:Os07t0239667-00,0,0
transcript:Os01t0207600-00,0,0
transcript:Os06t0645700-01,480,689
transcript:Os02t0559400-01,201,402
transcript:Os02t0559400-02,305,299
transcript:Os10t0568200-01,148,187
transcript:Os10t0130300-00,0,3
transcript:Os10t0568200-03,26,37
transcript:Os06t0589700-01,432,527
transcript:Os02t0594900-01,553,1222
transcript:ENSRNA049475210-T1,0,0
transcript:Os08t0523000-00,0,0
transcript:Os03t0644400-02,648,1285
transcript:Os01t0876800-00,2677,3567
transcript:Os03t0644400-01,1397,1482
transcript:Os02t0538550-00,0,21
transcript:Os10t0524000-01,23,49
transcript:Os10t0112600-01,1388,2286
transcript:Os08t0498100-01,6700,11149
transcript:Os01t0880200-01,3797,6470
transcript:Os01t0880200-02,700,690
transcript:Os01t0880200-03,292,737
transcript:Os10t0437100-01,1265,917
transcript:Os03t0168700-00,14,7
transcript:Os10t0568200-02,44,49
transcript:Os07t0575900-01,736,928
transcript:Os01t0750500-01,220,330
transcript:Os05t0365700-01,87,131
transcript:Os06t0659100-01,3,0
transcript:Os07t0621201-01,37,55
transcript:Os07t0621201-02,7,42
transcript:Os08t0130900-01,606,974
transcript:Os10t0350100-00,0,0
transcript:Os01t0641750-00,7,52
transcript:Os03t0576500-01,20,32
transcript:Os07t0677350-01,0,0
transcript:Os04t0273100-01,5,0
transcript:ENSRNA049473223-T1,7,6
transcript:Os08t0221300-00,1912,2362
transcript:Os01t0304200-00,0,0
transcript:Os06t0731000-00,0,0
transcript:Os04t0412250-01,2,6
transcript:Os03t0173900-01,868,799
transcript:Os04t0182701-01,181,221
transcript:Os10t0122200-00,0,0
transcript:Os10t0577200-01,424,772
transcript:Os06t0137500-02,66,79
transcript:Os06t0137500-01,1575,1557
transcript:Os03t0444900-00,155,254
transcript:Os07t0100600-01,10,44
transcript:Os06t0731600-00,1878,2578
transcript:Os06t0205100-02,98,53
transcript:Os08t0116900-01,1180,1385
transcript:Os09t0245500-01,2898,3036
transcript:Os06t0500300-00,16,43
transcript:Os01t0273200-00,0,0
transcript:Os09t0341901-00,0,0
transcript:Os02t0815200-01,155,150
transcript:Os04t0480801-01,4,11
transcript:Os01t0834800-00,0,0
transcript:Os12t0171600-01,136,135
transcript:Os12t0491800-01,120,392
transcript:Os09t0510200-01,868,1425
transcript:Os02t0165000-01,337,730
transcript:Os02t0165000-02,324,708
transcript:Os08t0360300-00,14,105
transcript:Os05t0511400-01,2729,4825
transcript:Os06t0707800-02,33,54
transcript:Os06t0707800-01,16,14
transcript:Os06t0707800-04,9,13
transcript:Os10t0343400-01,0,0
transcript:Os11t0146550-00,4,0
transcript:Os02t0214400-01,24,24
transcript:Os06t0152200-01,875,1497
transcript:Os04t0434900-00,75,86
transcript:Os08t0448900-00,67,68
transcript:Os07t0513200-03,27,14
transcript:Os07t0513200-02,45,136
transcript:Os07t0513200-01,26,0
transcript:Os01t0293501-00,5,5
transcript:Os10t0550775-00,39,87
transcript:Os04t0309600-01,14,27
transcript:Os01t0798200-01,0,0
transcript:Os04t0309600-02,2,5
transcript:Os11t0475200-00,0,0
transcript:Os09t0545300-01,27,31
transcript:Os10t0395000-01,28,93
transcript:Os05t0528900-01,662,706
transcript:Os03t0714400-01,2045,2959
transcript:Os11t0182100-01,21,45
transcript:Os04t0418800-02,1732,27386
transcript:Os04t0418800-01,5869,0
transcript:Os08t0188000-01,257,361
transcript:Os01t0879600-00,0,0
transcript:Os08t0551225-01,132,138
transcript:Os02t0668400-00,517,586
transcript:Os05t0596300-00,2,2
transcript:Os06t0630300-01,193,231
transcript:Os05t0380900-01,546,633
transcript:Os05t0389800-01,19,51
transcript:Os02t0543900-01,57,67
transcript:Os07t0464200-00,156,333
transcript:Os07t0291100-02,111,383
transcript:Os07t0291100-01,590,591
transcript:Os02t0190900-01,421,504
transcript:Os01t0534900-01,4986,5686
transcript:Os03t0845800-01,89,121
transcript:Os03t0845800-02,159,255
transcript:Os05t0296800-01,1,0
transcript:Os12t0162500-01,718,1496
transcript:Os05t0296800-02,231,686
transcript:Os11t0104240-00,10,21
transcript:Os05t0202550-00,0,0
transcript:Os05t0179300-01,810,1436
transcript:Os05t0123400-01,58,90
transcript:Os01t0535650-00,0,3
transcript:Os01t0608000-01,0,0
transcript:Os01t0816100-01,92,279
transcript:Os08t0453200-02,23,42
transcript:Os02t0445600-01,7,0
transcript:Os01t0937900-00,14,30
transcript:Os09t0511600-04,16044,26921
transcript:Os03t0222500-00,23,0
transcript:Os07t0604350-00,40,24
transcript:Os01t0750900-01,70,118
transcript:Os09t0325300-01,584,0
transcript:Os10t0359801-00,0,0
transcript:Os07t0570700-01,727,885
transcript:Os11t0111000-01,135,216
transcript:Os08t0546533-01,58,79
transcript:Os11t0481500-01,36,59
transcript:Os01t0661000-02,0,0
transcript:Os01t0661000-01,622,963
transcript:Os11t0152500-01,147,147
transcript:Os08t0220500-00,8,0
transcript:Os01t0185350-01,329,551
transcript:Os08t0386700-01,628,759
transcript:Os06t0131001-00,0,0
transcript:Os09t0557400-01,214,431
transcript:Os03t0395000-01,650,1122
transcript:Os03t0395000-02,48,62
transcript:Os04t0412800-01,31,48
transcript:Os03t0137800-01,123,162
transcript:Os05t0155601-01,25737,22720
transcript:Os05t0368300-01,1727,2274
transcript:Os05t0586200-01,3473,4442
transcript:Os01t0580100-01,161,252
transcript:Os01t0580100-02,493,815
transcript:Os01t0580100-03,90,37
transcript:Os11t0238700-00,0,0
transcript:Os06t0137400-00,2,6
transcript:Os10t0566050-01,0,8
transcript:Os02t0233333-00,134,147
transcript:Os05t0397700-01,897,1192
transcript:Os05t0217950-00,34,24
transcript:Os08t0152100-01,0,4
transcript:Os01t0127200-01,0,0
transcript:Os09t0307050-00,22,27
transcript:Os05t0542800-01,14,49
transcript:Os01t0225500-00,0,0
transcript:Os05t0542800-03,297,375
transcript:Os05t0542800-02,214,170
transcript:Os04t0290000-01,417,466
transcript:Os08t0191600-01,3657,5844
transcript:Os10t0148100-01,8268,3056
transcript:Os05t0511800-00,4,5
transcript:Os11t0143600-00,6,27
transcript:Os09t0125766-01,0,0
transcript:Os02t0671400-02,60,95
transcript:Os02t0121800-01,1073,1490
transcript:Os07t0102400-01,1933,3271
transcript:Os07t0248900-01,666,28
transcript:Os01t0743200-01,97,298
transcript:Os01t0743200-02,63,180
transcript:Os01t0905300-01,47,366
transcript:Os02t0633900-00,0,0
transcript:Os06t0121200-00,0,0
transcript:Os08t0112800-01,2658,4262
transcript:Os04t0647800-01,568,1245
transcript:Os04t0647800-02,1035,3016
transcript:Os09t0439800-01,53,114
transcript:Os04t0619400-01,854,2041
transcript:Os01t0884200-01,20,21
transcript:Os03t0208700-00,5,0
transcript:Os01t0708400-01,894,1179
transcript:Os06t0661500-01,926,1670
transcript:Os09t0123250-00,0,0
transcript:Os03t0227900-00,73,121
transcript:Os01t0318000-00,1,0
transcript:Os04t0690400-01,540,970
transcript:Os04t0583332-00,1,1
transcript:Os12t0143900-01,2607,3991
transcript:Os08t0536366-00,0,0
transcript:Os12t0610250-01,28,20
transcript:Os09t0516200-02,763,782
transcript:Os03t0128600-01,313,436
transcript:Os03t0603500-00,84,56
transcript:Os02t0800433-00,0,0
transcript:Os01t0535300-00,0,0
transcript:Os03t0629800-01,9,10
transcript:Os01t0973250-00,0,0
transcript:Os05t0349700-01,963,1363
transcript:Os05t0207900-01,4541,6045
transcript:Os05t0207900-02,50,32
transcript:Os05t0349700-02,75,209
transcript:Os02t0148000-01,305,490
transcript:Os10t0127900-03,124,285
transcript:Os10t0127900-02,339,0
transcript:Os10t0127900-01,54,329
transcript:Os07t0203500-01,0,0
transcript:Os02t0694100-01,1832,2877
transcript:Os11t0187100-00,0,0
transcript:Os01t0653200-01,2,6
transcript:Os05t0574100-01,140,188
transcript:Os03t0409500-00,0,0
transcript:Os01t0768333-00,5,32
transcript:Os10t0507600-01,1821,1735
transcript:Os07t0647600-01,315,198
transcript:Os07t0406800-02,74,32
transcript:Os07t0168300-01,86,163
transcript:Os10t0575900-00,66,110
transcript:Os03t0619501-00,0,1
transcript:Os10t0452700-01,11,25
transcript:Os06t0602400-01,2689,3661
transcript:Os08t0105800-01,590,1189
transcript:Os04t0395900-01,905,998
transcript:Os08t0105800-02,2,9
transcript:Os09t0115500-02,687,985
transcript:Os10t0541700-00,20,27
transcript:Os09t0557800-01,2238,4104
transcript:Os09t0115500-01,240,668
transcript:Os06t0215900-02,408,629
transcript:Os12t0581800-01,90,68
transcript:Os04t0196600-01,459,998
transcript:Os12t0117400-01,477,1293
transcript:Os11t0242900-00,0,0
transcript:Os08t0465300-01,6,40
transcript:Os03t0809150-00,0,0
transcript:Os01t0681700-00,2,16
transcript:Os04t0177400-01,100,135
transcript:Os02t0195566-00,10,35
transcript:Os01t0819433-00,0,0
transcript:Os04t0347400-00,0,0
transcript:Os01t0354450-00,3,13
transcript:Os11t0145200-01,42,96
transcript:Os10t0561200-01,333,429
transcript:Os01t0681100-01,633,596
transcript:Os01t0569450-00,0,0
transcript:Os06t0647700-01,406,623
transcript:Os01t0673500-02,0,0
transcript:Os12t0168400-01,1433,1894
transcript:Os07t0644900-00,0,0
transcript:Os02t0823900-00,35,142
transcript:Os01t0687450-00,8,2
transcript:Os06t0664900-00,0,0
transcript:Os03t0652000-02,37,108
transcript:Os01t0590900-01,1124,1001
transcript:Os03t0448700-01,1143,1490
transcript:Os06t0133300-00,2,12
transcript:Os04t0137450-00,0,0
transcript:Os10t0558750-01,219,487
transcript:Os02t0179500-01,972,843
transcript:Os01t0546250-00,0,0
transcript:Os06t0214900-01,568,706
transcript:Os02t0778633-00,0,0
transcript:Os12t0637100-02,606,1225
transcript:Os03t0198600-01,61,158
transcript:Os08t0500100-01,673,1616
transcript:Os07t0520900-01,762,886
transcript:Os04t0261400-01,22,39
transcript:Os02t0167700-01,8169,8391
transcript:Os02t0158200-00,0,0
transcript:Os03t0112700-01,401,995
transcript:Os03t0112700-02,1869,3967
transcript:Os07t0661400-01,2403,4057
transcript:Os01t0167700-02,207,273
transcript:Os01t0167700-01,6,14
transcript:Os10t0135833-00,113,142
transcript:Os02t0668900-00,3,0
transcript:Os04t0663300-01,803,770
transcript:Os03t0349400-00,2,0
transcript:Os07t0510800-02,94,224
transcript:Os03t0734900-00,394,545
transcript:Os03t0583000-00,19,35
transcript:Os09t0240500-04,38,7
transcript:Os01t0776800-02,105,143
transcript:Os09t0240500-02,4,8
transcript:Os09t0240500-01,1418,1799
transcript:Os01t0776800-01,255,554
transcript:Os05t0461000-01,155,371
transcript:Os04t0668700-01,7500,11687
transcript:Os04t0668700-02,11,8
transcript:Os05t0461000-02,1060,1257
transcript:Os03t0274000-02,64,66
transcript:Os03t0274000-01,5189,8366
transcript:Os09t0401300-02,10,457
transcript:Os09t0401300-03,20,33
transcript:Os09t0401300-01,2217,3630
transcript:Os07t0287800-01,180,196
transcript:Os03t0793900-00,63,59
transcript:Os04t0371500-00,15,172
transcript:Os09t0455300-01,13,28
transcript:Os08t0469200-00,0,0
transcript:Os01t0622600-01,2335,3201
transcript:Os01t0168350-00,2,5
transcript:Os02t0513000-01,2286,5417
transcript:ENSRNA049474391-T1,1,1
transcript:Os02t0212975-00,84,114
transcript:Os03t0743800-00,66,198
transcript:Os10t0544933-00,1,1
transcript:Os06t0294300-00,0,0
transcript:Os04t0499150-00,26,59
transcript:Os02t0312800-01,165,51
transcript:Os02t0312800-02,0,90
transcript:Os05t0408850-00,0,0
transcript:Os08t0548400-00,80,292
transcript:Os09t0289100-00,0,0
transcript:Os04t0596900-00,6,12
transcript:Os04t0675800-00,589,802
transcript:Os01t0328900-01,286,429
transcript:Os03t0103800-01,2308,4489
transcript:Os03t0295400-01,597,808
transcript:Os09t0557900-01,108,121
transcript:Os02t0664000-01,4257,6951
transcript:Os07t0536400-00,0,21
transcript:Os04t0403400-01,106,109
transcript:Os01t0865100-02,28,118
transcript:Os09t0253000-01,4258,4872
transcript:Os01t0865100-01,2721,7631
transcript:Os08t0141000-00,0,0
transcript:Os02t0827100-01,445,814
transcript:Os11t0637700-03,6,8
transcript:Os11t0637700-01,13034,12845
transcript:Os01t0314100-01,3080,4070
transcript:Os02t0754100-01,4179,4320
transcript:Os05t0542500-01,840,4167
transcript:Os03t0343400-01,1366,1994
transcript:Os04t0497000-01,607,841
transcript:Os06t0225300-02,72,178
transcript:Os06t0225300-01,138,337
transcript:Os04t0497000-02,198,492
transcript:Os04t0221000-01,197,242
transcript:Os07t0545500-01,422,618
transcript:Os04t0101700-01,135,74
transcript:Os01t0666600-00,121,256
transcript:Os08t0567100-01,0,2
transcript:Os09t0512800-00,448,793
transcript:Os08t0406400-01,662,1485
transcript:Os05t0163900-01,0,0
transcript:Os09t0453900-01,428,1494
transcript:Os01t0337160-00,77,157
transcript:Os03t0811500-01,1240,1844
transcript:Os01t0724500-01,284,414
transcript:Os05t0585800-01,18,9
transcript:Os01t0527700-02,401,1167
transcript:Os01t0527700-01,574,128
transcript:ENSRNA049471273-T1,7,5
transcript:Os10t0503250-00,27,99
transcript:Os11t0524051-00,0,3
transcript:Os01t0610300-01,832,1032
transcript:Os03t0775200-01,1955,2740
transcript:Os06t0651000-01,189,605
transcript:Os11t0256300-01,595,1034
transcript:Os06t0107266-00,0,0
transcript:Os03t0235900-01,2592,3107
transcript:Os10t0327100-00,2,0
transcript:Os01t0193500-00,163,118
transcript:Os02t0179900-01,4031,4069
transcript:Os03t0299200-01,68,325
transcript:Os05t0185650-01,367,339
transcript:Os11t0601700-01,496,863
transcript:Os05t0297800-01,41,94
transcript:Os11t0140400-01,478,870
transcript:Os10t0337600-01,63,80
transcript:Os07t0456400-01,1119,1387
transcript:Os11t0572301-01,57,92
transcript:Os03t0684000-01,744,960
transcript:Os06t0192600-01,3906,5204
transcript:Os08t0243500-01,2943,4950
transcript:Os05t0596200-02,36,40
transcript:Os03t0103100-01,0,5
transcript:Os07t0456400-02,143,148
transcript:Os11t0220100-01,67,41
transcript:Os08t0456200-00,0,0
transcript:Os02t0698100-01,127,247
transcript:Os05t0555900-01,778,933
transcript:Os08t0269800-01,878,1348
transcript:Os03t0262300-01,2231,2322
transcript:Os04t0636550-00,0,0
transcript:Os02t0796750-00,125,189
transcript:Os02t0228151-00,0,0
transcript:Os08t0425500-01,130,223
transcript:Os07t0137500-01,233,466
transcript:Os03t0256800-00,766,1040
transcript:Os06t0698300-01,3607,4539
transcript:Os02t0517531-01,17450,25310
transcript:Os01t0732000-01,164,324
transcript:Os01t0541600-01,246,282
transcript:Os01t0601675-01,29,49
transcript:Os06t0110100-01,13607,11269
transcript:Os08t0356800-01,60,167
transcript:Os12t0226400-00,186,14
transcript:Os01t0531300-00,11,0
transcript:Os04t0642000-01,232,390
transcript:Os04t0642000-02,225,380
transcript:Os01t0698300-02,31,24
transcript:Os01t0698300-01,621,966
transcript:Os12t0560600-01,752,953
transcript:Os10t0463200-01,4995,2185
transcript:Os12t0548700-01,1126,1344
transcript:Os02t0136400-00,28,42
transcript:Os05t0504800-01,0,0
transcript:Os10t0400700-01,0,0
transcript:Os06t0227250-00,227,499
transcript:Os03t0428800-01,2438,3249
transcript:Os06t0486400-01,3747,5468
transcript:Os11t0569600-01,141,272
transcript:Os07t0660466-00,0,7
transcript:Os05t0451900-01,212,256
transcript:Os07t0644400-00,2,0
transcript:Os12t0143400-00,38,55
transcript:Os12t0160100-01,50,203
transcript:Os03t0752100-01,1164,2258
transcript:Os08t0203750-00,0,1
transcript:Os01t0660700-01,452,901
transcript:Os08t0127600-01,2303,2750
transcript:Os12t0481000-00,0,0
transcript:Os03t0283400-01,75,118
transcript:Os06t0725150-00,0,0
transcript:Os04t0564300-01,71,126
transcript:Os11t0120200-01,37,55
transcript:Os02t0203500-01,676,1341
transcript:Os02t0232050-00,0,0
transcript:Os08t0154650-00,0,0
transcript:Os03t0752300-01,278,813
transcript:Os10t0115550-00,30,11
transcript:Os03t0579200-00,17,18
transcript:Os05t0592100-01,1739,2252
transcript:Os07t0602700-01,1127,1668
transcript:Os09t0513850-00,2,3
transcript:Os10t0460500-01,13,28
transcript:Os02t0231700-00,57,224
transcript:Os02t0714500-01,906,1375
transcript:Os02t0714500-02,408,610
transcript:Os01t0801200-02,362,491
transcript:Os01t0945800-01,2574,3749
transcript:Os04t0428900-01,1191,1099
transcript:Os10t0347000-01,106,171
transcript:Os10t0136400-00,27,28
transcript:Os03t0733000-01,708,696
transcript:Os08t0531000-01,1300,2898
transcript:Os08t0531000-02,699,20
transcript:ENSRNA049442195-T1,0,0
transcript:Os01t0621900-02,2537,5300
transcript:Os06t0216350-00,0,0
transcript:Os11t0139500-03,15,123
transcript:Os01t0621900-03,370,640
transcript:ENSRNA049475051-T1,0,0
transcript:Os07t0207700-01,749,1019
transcript:Os07t0207700-02,223,326
transcript:Os07t0207700-03,28,26
transcript:Os03t0244950-00,75,194
transcript:Os10t0412700-01,24,24
transcript:Os03t0397900-00,0,1
transcript:Os07t0259100-01,858,1740
transcript:Os01t0861000-01,164,244
transcript:Os04t0475400-00,24,32
transcript:Os08t0501900-01,20,29
transcript:Os09t0249900-01,945,1433
transcript:ENSRNA049471535-T1,14,5
transcript:Os10t0328100-00,1,0
transcript:Os12t0477700-02,639,682
transcript:Os01t0719900-00,0,2
transcript:Os01t0966700-01,234,381
transcript:Os09t0523200-00,0,39
transcript:Os06t0146500-00,22,29
transcript:Os04t0510400-02,0,0
transcript:Os04t0510400-01,1211,1347
transcript:Os07t0152900-03,237,398
transcript:Os11t0592500-01,130,33
transcript:Os11t0592500-02,1233,2170
transcript:Os01t0741200-01,373,360
transcript:Os12t0566600-00,88,55
transcript:Os11t0446000-01,47,46
transcript:Os08t0492400-01,400,785
transcript:Os01t0883600-01,12,9
transcript:Os03t0739700-01,2072,1991
transcript:Os05t0102700-00,75,137
transcript:Os11t0300700-01,3,20
